load
26951
28307
34722
46055
51552
53353
51630
48244
47562
46977
45900
45636
45738
48356
47004
39931
33645
30584
28755
27261
25985
25126
24460
24449
25509
25206
27254
36922
43175
44530
44409
44383
44733
44475
43961
43423
44991
48009
46708
38904
32845
30049
28069
26830
25827
25190
25063
25736
29805
38642
50723
61522
66921
68259
68333
67654
68138
67954
63732
53257
49239
50623
49129
40151
34296
30935
28647
27677
26515
25857
25911
26730
30494
39600
51167
60468
63007
64236
63202
62169
62117
61591
58513
49992
47084
49709
46827
37577
32209
29014
26915
25680
24814
24463
24513
25753
28674
37346
49041
59846
65637
66715
66343
66149
68063
67584
62479
52376
50416
51550
49747
40161
34765
31418
29123
27615
26548
25957
24882
26145
29078
40032
53310
64944
63303
63781
63048
61898
61686
64884
65262
54425
51228
51485
50347
41342
34165
30437
28292
26555
25706
25247
25333
26402
30276
40173
51856
62203
69109
69962
66330
65032
66688
68145
65091
53785
49794
51447
49679
40813
35242
31649
29244
27454
26355
25792
25574
25860
27184
28273
34444
41454
48070
49476
48373
45455
44444
46174
46123
45674
46417
49009
47820
39925
34831
30242
22972
23497
22571
26629
25530
25700
26560
26318
29147
36102
43382
45056
45330
45249
45790
46225
45001
44650
45554
48813
47566
40153
34312
31657
29458
27870
26516
25815
25829
25628
26675
26347
29970
37742
46091
46159
44726
44380
43763
43951
43599
43139
43013
45811
44697
36476
30425
27266
25388
24270
23518
23052
23311
24762
29016
38703
50699
60734
67897
69029
68955
68505
69513
69432
65953
55814
52099
53302
51985
42929
36928
33849
31531
30045
28610
27743
27967
28614
31891
41196
53140
62769
68135
69655
68518
67066
66839
66582
64163
55217
51826
53122
50745
42345
36274
33275
30623
28930
28239
27451
27559
28362
32103
40709
52034
62144
67525
68689
69536
68937
69828
70386
66559
56436
52962
54199
52632
44422
39109
34788
32447
30645
29292
28650
28694
29290
33081
42347
54411
63584
69216
69297
68091
66072
66519
67258
63186
53872
50874
52570
50833
42467
36196
33421
30849
29249
27659
26967
27108
27225
29461
30669
36965
46172
52814
54496
52930
50822
49618
48558
48144
48165
48536
50762
49278
41708
36381
33253
31192
29960
28538
27359
26841
26591
27214
26509
28929
37207
43958
45274
45418
45219
44955
45067
44062
44000
45439
48884
47649
40769
34566
31530
29138
27788
26717
25768
26057
26951
30515
39716
52736
61346
68324
67921
67063
65902
66390
66796
62460
53303
50183
51853
50788
41938
34825
32091
30094
28450
27606
26674
26785
27088
30908
40471
52189
61017
67226
68740
68473
68024
70229
70479
67180
57267
52650
55169
53306
44223
38458
35077
33250
31277
29989
28254
28232
28572
32969
42316
53408
63279
64430
65609
65795
65315
67638
67334
64202
53759
49236
51574
49431
42265
37825
35547
33461
32026
30673
29767
27632
26115
30279
37788
48271
58943
64170
65466
64246
63829
65539
65740
62455
53216
49648
51468
49535
41141
35012
31908
29375
28040
26532
25815
25697
25950
30272
38565
49789
61350
68104
69875
68902
66675
67679
68564
68569
57668
53867
55885
54183
44721
38022
35316
32806
31333
30307
29117
28882
29100
30353
32178
39362
51727
57469
57820
56871
53982
53158
49886
48312
48546
48896
49572
48356
40407
35022
32890
31002
29479
28247
27089
26469
26476
26894
26806
29066
36442
42293
43922
43735
43679
44157
44477
44485
44372
44882
48803
48064
40393
35025
31828
29650
28220
27179
26492
26820
27806
31958
41271
53308
63562
69936
71827
70657
70050
71386
69560
65569
55636
52070
53448
52148
42471
37345
34164
31733
30461
29468
28811
28592
29501
33472
42682
55089
62657
66521
66184
65657
65572
66201
65348
61771
52975
50055
51484
49407
41033
35505
32736
30755
29664
28424
27675
27528
28449
32766
41521
53069
63344
69168
70142
69158
68675
70011
68687
63201
55390
51222
53430
51544
42592
37412
34120
31842
30300
28810
28261
27846
28646
32134
41632
53733
62874
68445
69263
69390
68954
70264
69794
62479
54799
51190
52628
51286
42112
36698
34181
31883
30116
29095
28498
28234
28834
32833
41372
53041
63598
69605
70762
67315
66840
68721
69828
65191
54998
51964
54399
52618
43622
37202
35106
32546
31178
29638
28823
28449
29315
30759
32061
38655
48783
55243
56452
54124
51122
49850
49660
48867
48243
49092
52840
49841
42726
37280
34967
33073
31535
29781
28494
28161
27889
28420
27503
29703
39072
45687
46441
46460
46430
45857
45988
45011
44800
45562
49863
48205
40088
35246
31749
28779
27610
26727
25842
26311
26947
31951
40813
53795
63854
69269
71415
71971
70537
70488
70010
66351
56917
53229
54062
51820
42747
36831
33413
31589
30338
29344
28252
28395
29336
33077
42245
53981
64980
71209
70414
72143
71920
73373
74702
69800
59979
56302
57446
55898
43725
37967
34399
31929
31627
30623
29395
29232
30784
33620
42725
54316
64998
70333
71612
71124
70554
71737
71137
67341
57219
53022
54415
53063
43411
38111
35234
32809
31341
29858
28937
28839
29554
32675
42124
54547
64905
69809
71526
70871
70563
72018
71013
66223
56550
52490
54368
52801
44261
38918
35566
33411
31849
30914
29734
29886
30647
34774
43326
54551
64735
71620
71731
70316
70378
72227
72169
68244
57229
53750
56282
54764
44167
39214
36208
34542
33375
36843
35298
34652
34824
36198
37725
45885
57102
63008
64112
62468
60003
59290
58199
57391
56541
58014
61528
59791
51040
46361
43396
40190
38622
36545
35100
34068
33343
34034
33428
36311
44168
49212
50693
49842
48303
47696
48299
48805
49043
51052
55883
54922
46738
41174
37955
34504
32374
31165
30645
31096
32624
37006
42237
53573
64249
70179
70888
70232
67655
67566
67348
64158
54992
51435
52399
50894
41625
36499
33173
31048
29351
28236
27424
27593
28314
32065
40836
52212
62259
68629
68968
68284
67426
68212
67300
63497
54724
51144
52371
50985
41634
36594
33766
31524
29448
28307
26780
26469
26439
27233
27506
30865
39627
44103
45401
46193
46235
46061
46481
46260
46124
47352
50912
50138
41312
36226
33944
31519
30206
28798
27666
27918
28636
33248
42409
51951
57391
62139
62079
61252
60138
60277
68530
65116
55845
52558
54012
52273
43408
38478
35684
32901
31369
30483
29619
29577
30291
33435
43469
55733
65270
71552
72590
71515
69350
70951
70163
65619
56401
51866
53380
52052
42133
36906
34327
32367
30897
29381
28039
27995
28437
30078
32112
39517
45987
54784
65157
62502
60188
59404
58017
57000
59095
60940
63662
62136
52582
46274
43600
41252
39561
36723
35480
34594
34134
34677
33745
36799
46039
54016
55235
54751
53732
53544
52668
52585
52335
56404
60959
60144
51390
44632
41202
33181
27801
26761
26149
26634
27221
30670
40955
53762
63104
69478
71215
70270
69861
70835
69860
63955
54441
51116
52766
51242
41824
36634
33288
30726
29542
28708
27851
27812
28792
32665
42722
53936
64156
69821
70028
70768
70704
71837
71474
67607
57549
53429
55654
54462
45554
39590
36559
33627
31799
30781
30114
29961
30788
34342
44778
56463
63820
68053
70174
69010
69287
70578
70179
66311
56594
52523
55061
53151
44055
38309
35118
33022
31092
30128
29181
29207
29779
33499
42562
54018
62507
69127
70663
70330
69726
70485
70112
66156
56753
53400
55425
53439
44301
37776
35209
32893
31395
29818
28987
29002
29763
33074
43245
55199
66434
72081
72574
71431
70591
72708
73448
69516
59621
55713
56595
54938
44619
39524
37391
34122
32437
31198
30059
30122
27396
29006
31586
38792
51200
60880
62165
59429
57168
56359
55636
53586
52920
53911
56699
54600
44815
38528
36668
34479
32783
31253
29889
28949
29053
29073
29391
32378
41697
48986
49899
50308
49426
49451
49404
48977
48155
50229
52435
50911
41059
35500
33599
30566
29674
28411
27450
27771
28483
32897
43362
56335
67607
73130
73568
73458
72991
74098
73245
68899
55894
53111
55262
54012
43625
38551
34943
32362
30917
29846
29062
28704
29769
33135
40736
51673
61920
67569
68573
67895
67965
69024
68119
65307
57307
54147
56188
54244
43450
37824
35086
33058
31493
30545
30006
29353
29847
33629
42144
53777
63722
69378
70255
70169
69664
70668
70239
66340
57396
53304
56031
54715
43767
38996
35003
32400
30856
30010
29266
29219
29587
32674
40997
52702
63843
69764
70091
69820
69538
71007
70277
67161
58330
54103
55836
54596
44374
39290
36142
33946
32341
31154
30000
29614
29642
33701
41995
53459
65108
69950
71150
69477
68407
69936
70063
67851
58263
54878
56841
54695
44837
39603
36813
34822
33457
31869
30770
30516
31433
32733
35323
43724
56231
62754
62949
60250
57069
57347
57090
55202
54387
55690
49018
56162
46235
41653
39075
36457
34466
32982
31534
30556
30468
29833
30512
34004
44899
50648
48604
48014
47669
46894
46806
46249
45648
47177
51153
50240
40573
35531
33006
30541
29250
28258
27393
27745
28549
32712
42558
55565
67276
72769
72902
69321
69228
70056
69643
69360
59843
56624
57831
55360
45289
40470
37010
34888
33372
31998
31294
30804
31445
35216
43797
55684
66830
71416
70702
69165
68242
68316
68398
64880
56771
53666
54751
52612
42346
37365
34225
32257
30758
29899
28456
28393
29196
33727
42226
54571
65768
70895
69694
69026
69611
71740
70918
67580
58398
54367
57436
53790
44010
37929
34316
31908
30643
30044
29384
28958
28975
31627
39991
52133
64966
68965
69514
68539
68223
68727
68382
64486
55139
50990
52976
50994
39979
34973
32150
30462
29312
28069
27095
25894
25362
25582
26132
29566
37612
43388
44123
44547
44403
44685
44203
43675
43263
45038
47752
46578
37452
33633
31177
28905
27094
25483
24886
25297
25272
27453
28532
34346
44157
50502
51406
49428
47623
47437
47560
46826
46335
47472
50257
48961
40930
35008
33644
30784
29330
26469
25759
26252
26185
26047
25278
28737
36982
43261
44080
44321
44563
44834
44750
44461
44548
46399
48831
48466
40085
34169
31329
29131
28013
26941
25934
26225
26640
30101
38678
50482
59949
65563
66192
66196
65642
66926
66304
63177
55127
51449
53416
51782
41260
36308
33570
31139
30249
29110
28372
28313
28976
32842
41295
51573
59791
66179
67492
67276
66749
67662
67771
64421
55058
52200
55010
53299
42927
37560
35062
32173
31269
30387
29791
29607
29555
32029
39407
50654
60108
67472
69294
68943
68274
68706
69269
65042
56085
53673
55574
53598
44162
38470
35471
33159
31935
30646
29447
29249
29813
33619
41081
53003
63855
69433
70177
69556
69193
69872
69429
65790
56496
53335
55375
53758
44655
38660
35703
32751
31838
30789
29494
29565
29881
33830
42538
53875
61434
66124
66833
65884
66137
68587
69099
65979
57638
54386
55433
53963
43459
37718
35656
33604
31948
30212
29101
28374
27467
27999
28749
33457
43311
48629
49829
50310
49869
49278
49593
49789
49685
50221
53504
52139
43278
37990
34867
32151
30115
28845
27624
27182
27046
29193
29198
32254
42124
47397
54617
44728
44956
43568
43703
43133
42304
39129
47780
50664
41873
36243
33516
30997
29703
28551
27503
27435
28032
32186
41080
52622
61493
68678
69019
69152
67856
67961
66905
62363
54376
51498
51525
49500
40852
35772
32711
30521
29239
28052
27448
27612
28330
31644
41032
52028
62774
67577
68698
67680
66907
68448
67742
64097
56097
53369
54620
52942
42798
37849
34406
31846
30656
29558
29098
29178
29933
33702
41412
52867
61692
67556
67480
66083
68156
69354
69163
65175
56507
52976
54867
53666
43094
38772
35610
33644
31928
30710
29309
29028
29907
32823
40781
51256
60249
66594
67509
67213
66813
67370
67605
64432
55571
52351
54719
53568
42939
37576
34636
32279
30841
29826
28999
28653
29435
32779
40620
52673
63011
67975
68215
66885
66507
68323
67455
61309
54163
51497
52813
50904
41209
36555
33434
31351
29944
28584
27681
27449
27865
29258
31666
38947
47599
54242
55287
53915
51260
50171
49323
48835
48234
49855
51713
50304
41601
35463
33458
31277
29794
28584
27588
27330
26770
27014
26886
30609
40189
44542
45090
45307
45666
45944
45750
45340
44493
46490
49246
48330
39546
35146
32120
29647
28246
27107
26596
26735
27368
31417
40328
52047
59452
65533
65395
64189
63484
63713
62992
59991
52096
49630
51384
48594
39551
35764
32728
30715
29795
27772
27012
27351
28071
31595
40080
50139
60546
65942
67041
67013
67382
68673
68256
65008
56428
52985
54492
52854
43523
37202
34390
31735
30646
29233
28187
28197
28534
31733
40743
52738
62048
67655
67897
67912
68089
69935
68865
64652
56330
52863
54388
53237
44263
39912
36543
33584
32064
31010
29972
29855
30371
33660
42306
53751
63881
68798
69030
66507
66131
68000
68810
64779
55968
53447
54006
52166
41073
36778
33695
30584
29157
28520
27444
27419
27804
30652
40097
51593
63831
67984
65986
67024
66707
68134
68746
64869
54909
51213
54307
52314
43129
38756
35915
33384
31725
30111
29445
29074
29132
30068
32397
39413
47602
53843
53990
51790
46885
46526
46016
44339
43876
44338
46354
45302
39196
35131
31675
30384
28925
27857
27054
26508
26192
27293
26491
30218
35624
40769
40717
40866
40667
41049
41387
41331
40713
41500
45642
44748
38418
34837
32152
30062
28549
27449
26751
26911
26967
30256
39140
51466
59045
63457
63817
63432
63524
64655
63668
65832
57154
53985
55334
53788
44945
38875
35562
32911
31499
30282
29601
29372
30111
33345
42346
54370
65083
68077
66894
65706
65177
65930
65602
62288
54115
51196
52759
50961
41955
36409
33701
31713
30917
29223
28411
28358
29042
32129
40440
51594
61547
66275
67565
67120
67844
69347
69595
65414
56233
52642
54271
52693
43595
38082
35318
33293
32100
31219
30558
29985
30518
33314
41896
53595
65169
69949
70495
69983
68217
68892
67555
63433
55023
52681
54251
52921
42040
37066
34198
31558
30341
29456
28684
28435
29109
33090
41205
52680
63878
69655
70025
68060
67797
68942
68377
63684
54737
52229
53434
51884
42076
36967
34170
31829
30063
28884
28183
27822
28071
29369
31427
39438
46777
42780
43303
42220
39669
39664
39119
38219
41877
43477
46537
44970
37872
34007
31468
29051
29255
29621
28151
27492
27031
27582
27039
30340
40200
44989
45735
45893
45804
45551
45685
45552
45418
47357
50576
49567
39510
35524
33008
30451
23485
20204
25665
25616
25818
29661
39889
51947
62097
66154
66341
67174
66826
67454
67029
63023
53111
51401
52079
50406
40667
36070
33721
30954
29598
29068
27858
28038
28625
31055
41426
52401
63481
68086
68256
67868
67549
68880
68325
64252
54530
53313
53977
51608
40884
36951
34024
31762
30983
29955
29010
28667
28462
31349
41177
51909
61534
65296
64831
68277
65943
74005
69934
66769
57780
54882
56841
54296
43265
38670
35731
33734
31856
29680
29447
29242
30438
34113
42502
54695
65789
71142
67124
66260
66294
67347
66351
63424
54932
52236
53385
52011
41458
37378
34811
33078
31660
30135
29397
29066
29431
32345
39828
51531
62644
67826
68177
67103
66856
67812
67871
64394
54282
52264
53911
52018
41500
37315
34836
33434
32065
30603
29055
27948
27850
27132
26367
30302
40494
44787
45679
45213
44624
44649
44527
45238
45079
46590
49951
48980
39819
35278
33803
31863
30174
28934
27854
27436
27588
27871
27186
30484
40564
44897
45461
44869
43458
43413
43271
42515
42444
44552
47259
46555
37822
33818
31113
29301
28156
27022
25888
26115
26662
30328
39477
51258
62155
66931
67845
67771
67851
69849
69012
65456
55543
52790
54392
52063
43189
37879
35530
33395
31798
30552
29730
29715
29864
32705
41011
53171
63643
69018
69345
69418
69327
70427
69749
66771
56137
53409
54314
52971
43763
38985
36476
34368
32557
31555
30699
30261
30836
34040
41857
54215
65428
69726
69987
70079
70468
70665
70487
67097
56743
53513
55198
53589
44329
38882
36476
34581
33082
32260
30910
30670
30881
34282
43390
54906
65953
71353
71183
71123
71024
71735
71351
67191
51325
50250
51529
50002
42491
38209
35385
33426
32291
30407
29219
29252
29807
32392
40267
52338
60778
64915
65634
63802
63484
62493
60515
58399
51001
48530
53276
52751
41819
37434
34293
32543
31459
30082
29085
28895
29648
30247
32202
39250
50677
55377
55560
54146
50912
51907
51244
50556
49281
48982
50660
49014
39408
35516
32680
31228
29770
28306
27074
26564
26447
26609
26900
29893
39574
45451
46700
46766
46736
46668
47105
46502
46188
47353
51093
49917
40395
35962
33130
31213
29654
28647
27988
27872
28183
31578
40489
53149
63341
68460
69432
69059
68440
68473
67776
64317
54841
51913
52601
51006
41485
36624
33567
31564
30667
29816
29073
28870
29623
32807
40575
52689
64448
68410
69079
68445
67670
68145
67611
64543
54935
52896
53835
50965
41680
37215
34475
32357
31192
30440
29656
29251
29731
33302
42343
53388
65022
69341
69131
69370
69332
70674
69865
66307
56284
52716
54535
53311
44280
38943
36257
33739
32459
31707
30597
30217
30830
34179
42543
53873
65271
69626
70283
69525
70008
70833
70519
65535
55802
52550
53745
52646
42159
37817
34816
32579
31168
29856
29400
29152
29797
33103
41223
52195
64220
68808
69253
67914
66968
68484
68416
64470
54602
51623
53714
51942
41802
37424
34986
33023
31381
30382
29073
28866
28724
30329
32630
42046
52052
58349
58555
56595
53181
52840
50383
50808
49258
49011
51895
50339
40604
36659
34389
32479
30764
29477
28109
27462
27153
27338
28013
31778
42225
47074
47592
47799
46836
46744
46258
44892
44833
38033
45042
44718
37225
33016
30597
28052
26910
25998
25511
25366
26686
30326
39813
51967
60333
65159
66084
64486
64012
64731
64958
60662
52173
50148
52128
50356
40688
36797
33220
31097
30160
28645
27555
27544
28676
31866
40357
51801
61333
66424
67347
65980
66293
65163
64171
61187
53133
51414
51606
50030
40166
35468
32480
30272
29042
28131
26932
26923
27904
31574
39834
50866
60128
65232
66177
64319
64025
64064
63047
60034
52022
49951
50486
49281
39448
34406
31441
29408
28112
27021
26244
26389
27541
31512
38884
50303
59858
64982
66142
65936
65750
66773
66930
63395
54649
51525
53395
52507
41615
36859
33890
31636
29998
28949
28103
27647
28455
31888
39953
51705
62091
66812
67263
65614
65595
66725
66551
61133
52397
49674
51413
49272
40245
34807
32566
30507
29332
27931
26709
26442
27135
28865
30746
39963
49764
54459
54253
52091
49653
49431
49352
48581
47509
47893
50304
48616
39459
35608
33511
31157
29591
27921
26843
26332
26220
26316
25815
29522
39816
44070
44163
44990
44883
44355
43781
43483
43365
45035
47364
46663
37499
33322
30895
29374
28264
27161
25835
24969
25468
26190
26669
30991
40643
45710
47069
47308
47635
47503
47667
46782
46523
47356
48923
47867
38047
33616
30710
28702
27552
26196
25267
25201
26488
30158
39712
50971
61424
66991
67562
67084
67051
67656
67428
63437
54804
52818
53509
51136
41648
36798
33541
31097
29545
28479
27250
26871
27815
32451
40402
51730
60207
64889
66405
66510
66534
67500
67350
62804
53143
49988
51329
49830
39016
34508
32056
29921
28850
27283
26364
26654
27552
30799
39664
51243
62598
66537
66886
65918
65163
63842
63066
59801
51016
49168
50052
48445
38241
33295
30794
29079
27586
26076
25398
25324
26667
29976
38498
48997
60003
65734
66502
65094
64530
66033
66456
63288
53785
50647
52612
50742
40363
35761
32927
31097
29709
28848
27575
27248
27616
28910
31455
38456
48564
53940
54505
52521
49864
49567
49525
49159
47981
48684
51948
49169
38083
34585
31816
30145
28687
26950
25960
25478
25656
26716
27189
30914
39387
44694
45145
45377
44814
43875
43570
43109
43047
45177
46449
45421
35590
31409
28749
26893
25388
24729
24029
24278
25404
29785
38265
49040
58067
63987
64904
64363
64692
65434
64759
60554
51189
48359
49529
47772
38668
33945
31094
28993
27914
26928
26105
26122
27007
30987
39173
50684
60767
65890
66244
64869
63073
63666
63679
59984
50950
48512
50244
48145
39343
33928
30544
28801
27288
26490
25953
25690
26787
30142
38572
50193
60362
65359
66158
65943
64843
63641
63281
59117
51095
49577
50831
49025
39598
34650
31368
29089
28023
26967
26223
26180
27183
30946
38560
51084
61548
65221
66553
65357
65772
65087
64217
59928
52263
50064
51532
49490
38940
34571
31908
29612
28424
27284
26742
26262
27347
31049
39086
49663
60930
66142
66956
62548
61593
63421
63102
60398
52179
49655
51230
48750
38676
34568
32028
29874
28179
26870
26110
26064
26708
28417
29879
35751
45927
52319
53418
51738
48817
48499
48297
47604
46607
46408
48693
47062
38201
33397
33599
31715
30165
26477
25522
25456
25089
24829
25016
28687
38036
42045
43088
43472
43001
43182
43083
42774
42698
45360
47384
46183
37026
32560
29915
27346
25845
24913
24324
24219
25840
29521
38864
50154
60314
66346
66776
66125
65643
67436
67635
62878
52442
49739
51673
50013
40425
35124
32062
29501
28325
27585
26663
26560
27403
31021
39697
50640
60604
66531
66512
66037
65655
66138
65978
61931
52475
50058
51544
50314
40430
35302
33068
30363
28945
27626
27072
26764
27896
31134
38632
48626
58046
62445
63571
63700
63554
64969
64468
60418
52109
49456
50799
49327
39106
34806
31854
29558
28545
27607
26662
26687
27849
31106
39929
51119
60581
65878
66193
66116
65932
66581
66332
62049
53093
50506
51745
49994
41074
36258
32839
30541
28873
28059
27061
27110
27944
31825
40387
51176
62556
66685
67648
65937
65013
65991
70357
65216
55243
52980
54059
52093
43161
38753
35977
33106
32061
30574
29040
28537
28766
29990
32404
39577
50011
57082
57957
55495
51876
50920
50361
49742
48966
50159
52092
51015
41424
37373
35476
33444
32038
29923
28265
27555
27679
27883
27703
29923
40380
45229
45684
45144
44340
43737
43613
43344
43373
45434
48081
46533
37956
32979
30514
28188
26792
25683
25065
25174
26681
30773
38826
50291
60636
66181
67228
66601
66678
67891
67324
64196
54570
50421
52142
50462
41897
36874
33184
31262
29841
28944
27994
28101
29673
33519
41265
52017
64170
