time,temperature,load,hour,day,month,day_of_week,is_weekend,load_lag_1,load_lag_2,load_lag_3,load_lag_24,load_lag_48,load_lag_168,temp_lag_1,temp_lag_24
2009-01-01 01:00:00,24,30360,1,1,1,3,0,,,,,,,,
2009-01-01 02:00:00,24,29155,2,1,1,3,0,30360.0,,,,,,24.0,
2009-01-01 03:00:00,24,28086,3,1,1,3,0,29155.0,30360.0,,,,,24.0,
2009-01-01 04:00:00,24,28031,4,1,1,3,0,28086.0,29155.0,30360.0,,,,24.0,
2009-01-01 05:00:00,24,27730,5,1,1,3,0,28031.0,28086.0,29155.0,,,,24.0,
2009-01-01 06:00:00,24,30490,6,1,1,3,0,27730.0,28031.0,28086.0,,,,24.0,
2009-01-01 07:00:00,24,37081,7,1,1,3,0,30490.0,27730.0,28031.0,,,,24.0,
2009-01-01 08:00:00,24,46975,8,1,1,3,0,37081.0,30490.0,27730.0,,,,24.0,
2009-01-01 09:00:00,25,57261,9,1,1,3,0,46975.0,37081.0,30490.0,,,,24.0,
2009-01-01 10:00:00,28,63679,10,1,1,3,0,57261.0,46975.0,37081.0,,,,25.0,
2009-01-01 11:00:00,30,65123,11,1,1,3,0,63679.0,57261.0,46975.0,,,,28.0,
2009-01-01 12:00:00,30,65142,12,1,1,3,0,65123.0,63679.0,57261.0,,,,30.0,
2009-01-01 13:00:00,30,64745,13,1,1,3,0,65142.0,65123.0,63679.0,,,,30.0,
2009-01-01 14:00:00,28,64783,14,1,1,3,0,64745.0,65142.0,65123.0,,,,30.0,
2009-01-01 15:00:00,29,64607,15,1,1,3,0,64783.0,64745.0,65142.0,,,,28.0,
2009-01-01 16:00:00,29,61089,16,1,1,3,0,64607.0,64783.0,64745.0,,,,29.0,
2009-01-01 17:00:00,29,52406,17,1,1,3,0,61089.0,64607.0,64783.0,,,,29.0,
2009-01-01 18:00:00,28,50328,18,1,1,3,0,52406.0,61089.0,64607.0,,,,29.0,
2009-01-01 19:00:00,27,52425,19,1,1,3,0,50328.0,52406.0,61089.0,,,,28.0,
2009-01-01 20:00:00,25,50457,20,1,1,3,0,52425.0,50328.0,52406.0,,,,27.0,
2009-01-01 21:00:00,25,41577,21,1,1,3,0,50457.0,52425.0,50328.0,,,,25.0,
2009-01-01 22:00:00,25,36002,22,1,1,3,0,41577.0,50457.0,52425.0,,,,25.0,
2009-01-01 23:00:00,25,33522,23,1,1,3,0,36002.0,41577.0,50457.0,,,,25.0,
2009-01-02 00:00:00,24,30625,0,2,1,4,0,33522.0,36002.0,41577.0,,,,25.0,
2009-01-02 01:00:00,24,29060,1,2,1,4,0,30625.0,33522.0,36002.0,30360.0,,,24.0,24.0
2009-01-02 02:00:00,24,27586,2,2,1,4,0,29060.0,30625.0,33522.0,29155.0,,,24.0,24.0
2009-01-02 03:00:00,24,26846,3,2,1,4,0,27586.0,29060.0,30625.0,28086.0,,,24.0,24.0
2009-01-02 04:00:00,23,26561,4,2,1,4,0,26846.0,27586.0,29060.0,28031.0,,,24.0,24.0
2009-01-02 05:00:00,23,26626,5,2,1,4,0,26561.0,26846.0,27586.0,27730.0,,,23.0,24.0
2009-01-02 06:00:00,23,29623,6,2,1,4,0,26626.0,26561.0,26846.0,30490.0,,,23.0,24.0
2009-01-02 07:00:00,23,36612,7,2,1,4,0,29623.0,26626.0,26561.0,37081.0,,,23.0,24.0
2009-01-02 08:00:00,23,48735,8,2,1,4,0,36612.0,29623.0,26626.0,46975.0,,,23.0,24.0
2009-01-02 09:00:00,24,57640,9,2,1,4,0,48735.0,36612.0,29623.0,57261.0,,,23.0,25.0
2009-01-02 10:00:00,25,62674,10,2,1,4,0,57640.0,48735.0,36612.0,63679.0,,,24.0,28.0
2009-01-02 11:00:00,27,64199,11,2,1,4,0,62674.0,57640.0,48735.0,65123.0,,,25.0,30.0
2009-01-02 12:00:00,28,63426,12,2,1,4,0,64199.0,62674.0,57640.0,65142.0,,,27.0,30.0
2009-01-02 13:00:00,29,62501,13,2,1,4,0,63426.0,64199.0,62674.0,64745.0,,,28.0,30.0
2009-01-02 14:00:00,29,63652,14,2,1,4,0,62501.0,63426.0,64199.0,64783.0,,,29.0,28.0
2009-01-02 15:00:00,28,63210,15,2,1,4,0,63652.0,62501.0,63426.0,64607.0,,,29.0,29.0
2009-01-02 16:00:00,28,62199,16,2,1,4,0,63210.0,63652.0,62501.0,61089.0,,,28.0,29.0
2009-01-02 17:00:00,28,54278,17,2,1,4,0,62199.0,63210.0,63652.0,52406.0,,,28.0,29.0
2009-01-02 18:00:00,27,50700,18,2,1,4,0,54278.0,62199.0,63210.0,50328.0,,,28.0,28.0
2009-01-02 19:00:00,27,52979,19,2,1,4,0,50700.0,54278.0,62199.0,52425.0,,,27.0,27.0
2009-01-02 20:00:00,26,50947,20,2,1,4,0,52979.0,50700.0,54278.0,50457.0,,,27.0,25.0
2009-01-02 21:00:00,25,41600,21,2,1,4,0,50947.0,52979.0,50700.0,41577.0,,,26.0,25.0
2009-01-02 22:00:00,24,35936,22,2,1,4,0,41600.0,50947.0,52979.0,36002.0,,,25.0,25.0
2009-01-02 23:00:00,24,32087,23,2,1,4,0,35936.0,41600.0,50947.0,33522.0,,,24.0,25.0
2009-01-03 00:00:00,24,29645,0,3,1,5,1,32087.0,35936.0,41600.0,30625.0,,,24.0,24.0
2009-01-03 01:00:00,24,28288,1,3,1,5,1,29645.0,32087.0,35936.0,29060.0,30360.0,,24.0,24.0
2009-01-03 02:00:00,24,26990,2,3,1,5,1,28288.0,29645.0,32087.0,27586.0,29155.0,,24.0,24.0
2009-01-03 03:00:00,24,26284,3,3,1,5,1,26990.0,28288.0,29645.0,26846.0,28086.0,,24.0,24.0
2009-01-03 04:00:00,23,26047,4,3,1,5,1,26284.0,26990.0,28288.0,26561.0,28031.0,,24.0,23.0
2009-01-03 05:00:00,23,25965,5,3,1,5,1,26047.0,26284.0,26990.0,26626.0,27730.0,,23.0,23.0
2009-01-03 06:00:00,23,27347,6,3,1,5,1,25965.0,26047.0,26284.0,29623.0,30490.0,,23.0,23.0
2009-01-03 07:00:00,23,29320,7,3,1,5,1,27347.0,25965.0,26047.0,36612.0,37081.0,,23.0,23.0
2009-01-03 08:00:00,24,33989,8,3,1,5,1,29320.0,27347.0,25965.0,48735.0,46975.0,,23.0,23.0
2009-01-03 09:00:00,24,44474,9,3,1,5,1,33989.0,29320.0,27347.0,57640.0,57261.0,,24.0,24.0
2009-01-03 10:00:00,25,51617,10,3,1,5,1,44474.0,33989.0,29320.0,62674.0,63679.0,,24.0,25.0
2009-01-03 11:00:00,26,52517,11,3,1,5,1,51617.0,44474.0,33989.0,64199.0,65123.0,,25.0,27.0
2009-01-03 12:00:00,26,50691,12,3,1,5,1,52517.0,51617.0,44474.0,63426.0,65142.0,,26.0,28.0
2009-01-03 13:00:00,26,47800,13,3,1,5,1,50691.0,52517.0,51617.0,62501.0,64745.0,,26.0,29.0
2009-01-03 14:00:00,27,47629,14,3,1,5,1,47800.0,50691.0,52517.0,63652.0,64783.0,,26.0,29.0
2009-01-03 15:00:00,27,46962,15,3,1,5,1,47629.0,47800.0,50691.0,63210.0,64607.0,,27.0,28.0
2009-01-03 16:00:00,26,46680,16,3,1,5,1,46962.0,47629.0,47800.0,62199.0,61089.0,,27.0,28.0
2009-01-03 17:00:00,26,45825,17,3,1,5,1,46680.0,46962.0,47629.0,54278.0,52406.0,,26.0,28.0
2009-01-03 18:00:00,25,46635,18,3,1,5,1,45825.0,46680.0,46962.0,50700.0,50328.0,,26.0,27.0
2009-01-03 19:00:00,25,50761,19,3,1,5,1,46635.0,45825.0,46680.0,52979.0,52425.0,,25.0,27.0
2009-01-03 20:00:00,24,49260,20,3,1,5,1,50761.0,46635.0,45825.0,50947.0,50457.0,,25.0,26.0
2009-01-03 21:00:00,24,40557,21,3,1,5,1,49260.0,50761.0,46635.0,41600.0,41577.0,,24.0,25.0
2009-01-03 22:00:00,24,34675,22,3,1,5,1,40557.0,49260.0,50761.0,35936.0,36002.0,,24.0,24.0
2009-01-03 23:00:00,23,31996,23,3,1,5,1,34675.0,40557.0,49260.0,32087.0,33522.0,,24.0,24.0
2009-01-04 00:00:00,23,29536,0,4,1,6,1,31996.0,34675.0,40557.0,29645.0,30625.0,,23.0,24.0
2009-01-04 01:00:00,23,28364,1,4,1,6,1,29536.0,31996.0,34675.0,28288.0,29060.0,,23.0,24.0
2009-01-04 02:00:00,24,26949,2,4,1,6,1,28364.0,29536.0,31996.0,26990.0,27586.0,,23.0,24.0
2009-01-04 03:00:00,24,25615,3,4,1,6,1,26949.0,28364.0,29536.0,26284.0,26846.0,,24.0,24.0
2009-01-04 04:00:00,24,25146,4,4,1,6,1,25615.0,26949.0,28364.0,26047.0,26561.0,,24.0,23.0
2009-01-04 05:00:00,24,24969,5,4,1,6,1,25146.0,25615.0,26949.0,25965.0,26626.0,,24.0,23.0
2009-01-04 06:00:00,24,24833,6,4,1,6,1,24969.0,25146.0,25615.0,27347.0,29623.0,,24.0,23.0
2009-01-04 07:00:00,24,23998,7,4,1,6,1,24833.0,24969.0,25146.0,29320.0,36612.0,,24.0,23.0
2009-01-04 08:00:00,24,25935,8,4,1,6,1,23998.0,24833.0,24969.0,33989.0,48735.0,,24.0,24.0
2009-01-04 09:00:00,25,35521,9,4,1,6,1,25935.0,23998.0,24833.0,44474.0,57640.0,,24.0,24.0
2009-01-04 10:00:00,26,41549,10,4,1,6,1,35521.0,25935.0,23998.0,51617.0,62674.0,,25.0,25.0
2009-01-04 11:00:00,28,42181,11,4,1,6,1,41549.0,35521.0,25935.0,52517.0,64199.0,,26.0,26.0
2009-01-04 12:00:00,30,42797,12,4,1,6,1,42181.0,41549.0,35521.0,50691.0,63426.0,,28.0,26.0
2009-01-04 13:00:00,29,42573,13,4,1,6,1,42797.0,42181.0,41549.0,47800.0,62501.0,,30.0,26.0
2009-01-04 14:00:00,28,42768,14,4,1,6,1,42573.0,42797.0,42181.0,47629.0,63652.0,,29.0,27.0
2009-01-04 15:00:00,28,42478,15,4,1,6,1,42768.0,42573.0,42797.0,46962.0,63210.0,,28.0,27.0
2009-01-04 16:00:00,28,41759,16,4,1,6,1,42478.0,42768.0,42573.0,46680.0,62199.0,,28.0,26.0
2009-01-04 17:00:00,27,41730,17,4,1,6,1,41759.0,42478.0,42768.0,45825.0,54278.0,,28.0,26.0
2009-01-04 18:00:00,26,43558,18,4,1,6,1,41730.0,41759.0,42478.0,46635.0,50700.0,,27.0,25.0
2009-01-04 19:00:00,25,46955,19,4,1,6,1,43558.0,41730.0,41759.0,50761.0,52979.0,,26.0,25.0
2009-01-04 20:00:00,25,45841,20,4,1,6,1,46955.0,43558.0,41730.0,49260.0,50947.0,,25.0,24.0
2009-01-04 21:00:00,24,37817,21,4,1,6,1,45841.0,46955.0,43558.0,40557.0,41600.0,,25.0,24.0
2009-01-04 22:00:00,24,31649,22,4,1,6,1,37817.0,45841.0,46955.0,34675.0,35936.0,,24.0,24.0
2009-01-04 23:00:00,24,28601,23,4,1,6,1,31649.0,37817.0,45841.0,31996.0,32087.0,,24.0,23.0
2009-01-05 00:00:00,24,28846,0,5,1,0,0,28601.0,31649.0,37817.0,29536.0,29645.0,,24.0,23.0
2009-01-05 01:00:00,23,27669,1,5,1,0,0,28846.0,28601.0,31649.0,28364.0,28288.0,,24.0,23.0
2009-01-05 02:00:00,23,26661,2,5,1,0,0,27669.0,28846.0,28601.0,26949.0,26990.0,,23.0,24.0
2009-01-05 03:00:00,23,25805,3,5,1,0,0,26661.0,27669.0,28846.0,25615.0,26284.0,,23.0,24.0
2009-01-05 04:00:00,23,26181,4,5,1,0,0,25805.0,26661.0,27669.0,25146.0,26047.0,,23.0,24.0
2009-01-05 05:00:00,23,27499,5,5,1,0,0,26181.0,25805.0,26661.0,24969.0,25965.0,,23.0,24.0
2009-01-05 06:00:00,22,30108,6,5,1,0,0,27499.0,26181.0,25805.0,24833.0,27347.0,,23.0,24.0
2009-01-05 07:00:00,22,36221,7,5,1,0,0,30108.0,27499.0,26181.0,23998.0,29320.0,,22.0,24.0
2009-01-05 08:00:00,23,47377,8,5,1,0,0,36221.0,30108.0,27499.0,25935.0,33989.0,,22.0,24.0
2009-01-05 09:00:00,25,58317,9,5,1,0,0,47377.0,36221.0,30108.0,35521.0,44474.0,,23.0,25.0
2009-01-05 10:00:00,27,63803,10,5,1,0,0,58317.0,47377.0,36221.0,41549.0,51617.0,,25.0,26.0
2009-01-05 11:00:00,28,64688,11,5,1,0,0,63803.0,58317.0,47377.0,42181.0,52517.0,,27.0,28.0
2009-01-05 12:00:00,30,64566,12,5,1,0,0,64688.0,63803.0,58317.0,42797.0,50691.0,,28.0,30.0
2009-01-05 13:00:00,31,63859,13,5,1,0,0,64566.0,64688.0,63803.0,42573.0,47800.0,,30.0,29.0
2009-01-05 14:00:00,30,65080,14,5,1,0,0,63859.0,64566.0,64688.0,42768.0,47629.0,,31.0,28.0
2009-01-05 15:00:00,30,63998,15,5,1,0,0,65080.0,63859.0,64566.0,42478.0,46962.0,,30.0,28.0
2009-01-05 16:00:00,30,61603,16,5,1,0,0,63998.0,65080.0,63859.0,41759.0,46680.0,,30.0,28.0
2009-01-05 17:00:00,30,52972,17,5,1,0,0,61603.0,63998.0,65080.0,41730.0,45825.0,,30.0,27.0
2009-01-05 18:00:00,29,50044,18,5,1,0,0,52972.0,61603.0,63998.0,43558.0,46635.0,,30.0,26.0
2009-01-05 19:00:00,27,51883,19,5,1,0,0,50044.0,52972.0,61603.0,46955.0,50761.0,,29.0,25.0
2009-01-05 20:00:00,26,50579,20,5,1,0,0,51883.0,50044.0,52972.0,45841.0,49260.0,,27.0,25.0
2009-01-05 21:00:00,26,41658,21,5,1,0,0,50579.0,51883.0,50044.0,37817.0,40557.0,,26.0,24.0
2009-01-05 22:00:00,25,35432,22,5,1,0,0,41658.0,50579.0,51883.0,31649.0,34675.0,,26.0,24.0
2009-01-05 23:00:00,25,30607,23,5,1,0,0,35432.0,41658.0,50579.0,28601.0,31996.0,,25.0,24.0
2009-01-06 00:00:00,25,26446,0,6,1,1,0,30607.0,35432.0,41658.0,28846.0,29536.0,,25.0,24.0
2009-01-06 01:00:00,25,25501,1,6,1,1,0,26446.0,30607.0,35432.0,27669.0,28364.0,,25.0,23.0
2009-01-06 02:00:00,24,24399,2,6,1,1,0,25501.0,26446.0,30607.0,26661.0,26949.0,,25.0,23.0
2009-01-06 03:00:00,24,23654,3,6,1,1,0,24399.0,25501.0,26446.0,25805.0,25615.0,,24.0,23.0
2009-01-06 04:00:00,24,23693,4,6,1,1,0,23654.0,24399.0,25501.0,26181.0,25146.0,,24.0,23.0
2009-01-06 05:00:00,24,24533,5,6,1,1,0,23693.0,23654.0,24399.0,27499.0,24969.0,,24.0,23.0
2009-01-06 06:00:00,24,26592,6,6,1,1,0,24533.0,23693.0,23654.0,30108.0,24833.0,,24.0,22.0
2009-01-06 07:00:00,24,34911,7,6,1,1,0,26592.0,24533.0,23693.0,36221.0,23998.0,,24.0,22.0
2009-01-06 08:00:00,24,45499,8,6,1,1,0,34911.0,26592.0,24533.0,47377.0,25935.0,,24.0,23.0
2009-01-06 09:00:00,26,56231,9,6,1,1,0,45499.0,34911.0,26592.0,58317.0,35521.0,,24.0,25.0
2009-01-06 10:00:00,27,62163,10,6,1,1,0,56231.0,45499.0,34911.0,63803.0,41549.0,,26.0,27.0
2009-01-06 11:00:00,28,62925,11,6,1,1,0,62163.0,56231.0,45499.0,64688.0,42181.0,,27.0,28.0
2009-01-06 12:00:00,29,62755,12,6,1,1,0,62925.0,62163.0,56231.0,64566.0,42797.0,,28.0,30.0
2009-01-06 13:00:00,31,62442,13,6,1,1,0,62755.0,62925.0,62163.0,63859.0,42573.0,,29.0,31.0
2009-01-06 14:00:00,31,63284,14,6,1,1,0,62442.0,62755.0,62925.0,65080.0,42768.0,,31.0,30.0
2009-01-06 15:00:00,31,63551,15,6,1,1,0,63284.0,62442.0,62755.0,63998.0,42478.0,,31.0,30.0
2009-01-06 16:00:00,31,60818,16,6,1,1,0,63551.0,63284.0,62442.0,61603.0,41759.0,,31.0,30.0
2009-01-06 17:00:00,30,51756,17,6,1,1,0,60818.0,63551.0,63284.0,52972.0,41730.0,,31.0,30.0
2009-01-06 18:00:00,29,48568,18,6,1,1,0,51756.0,60818.0,63551.0,50044.0,43558.0,,30.0,29.0
2009-01-06 19:00:00,28,50603,19,6,1,1,0,48568.0,51756.0,60818.0,51883.0,46955.0,,29.0,27.0
2009-01-06 20:00:00,26,48838,20,6,1,1,0,50603.0,48568.0,51756.0,50579.0,45841.0,,28.0,26.0
2009-01-06 21:00:00,26,39657,21,6,1,1,0,48838.0,50603.0,48568.0,41658.0,37817.0,,26.0,26.0
2009-01-06 22:00:00,25,34123,22,6,1,1,0,39657.0,48838.0,50603.0,35432.0,31649.0,,26.0,25.0
2009-01-06 23:00:00,24,30656,23,6,1,1,0,34123.0,39657.0,48838.0,30607.0,28601.0,,25.0,25.0
2009-01-07 00:00:00,24,28467,0,7,1,2,0,30656.0,34123.0,39657.0,26446.0,28846.0,,24.0,25.0
2009-01-07 01:00:00,24,27413,1,7,1,2,0,28467.0,30656.0,34123.0,25501.0,27669.0,,24.0,25.0
2009-01-07 02:00:00,24,26278,2,7,1,2,0,27413.0,28467.0,30656.0,24399.0,26661.0,,24.0,24.0
2009-01-07 03:00:00,23,25308,3,7,1,2,0,26278.0,27413.0,28467.0,23654.0,25805.0,,24.0,24.0
2009-01-07 04:00:00,24,25491,4,7,1,2,0,25308.0,26278.0,27413.0,23693.0,26181.0,,23.0,24.0
2009-01-07 05:00:00,24,26134,5,7,1,2,0,25491.0,25308.0,26278.0,24533.0,27499.0,,24.0,24.0
2009-01-07 06:00:00,24,29348,6,7,1,2,0,26134.0,25491.0,25308.0,26592.0,30108.0,,24.0,24.0
2009-01-07 07:00:00,24,36634,7,7,1,2,0,29348.0,26134.0,25491.0,34911.0,36221.0,,24.0,24.0
2009-01-07 08:00:00,24,46279,8,7,1,2,0,36634.0,29348.0,26134.0,45499.0,47377.0,,24.0,24.0
2009-01-07 09:00:00,26,57095,9,7,1,2,0,46279.0,36634.0,29348.0,56231.0,58317.0,,24.0,26.0
2009-01-07 10:00:00,28,62266,10,7,1,2,0,57095.0,46279.0,36634.0,62163.0,63803.0,,26.0,27.0
2009-01-07 11:00:00,29,63545,11,7,1,2,0,62266.0,57095.0,46279.0,62925.0,64688.0,,28.0,28.0
2009-01-07 12:00:00,29,63280,12,7,1,2,0,63545.0,62266.0,57095.0,62755.0,64566.0,,29.0,29.0
2009-01-07 13:00:00,30,62925,13,7,1,2,0,63280.0,63545.0,62266.0,62442.0,63859.0,,29.0,31.0
2009-01-07 14:00:00,31,63753,14,7,1,2,0,62925.0,63280.0,63545.0,63284.0,65080.0,,30.0,31.0
2009-01-07 15:00:00,31,63749,15,7,1,2,0,63753.0,62925.0,63280.0,63551.0,63998.0,,31.0,31.0
2009-01-07 16:00:00,30,59773,16,7,1,2,0,63749.0,63753.0,62925.0,60818.0,61603.0,,31.0,31.0
2009-01-07 17:00:00,29,50793,17,7,1,2,0,59773.0,63749.0,63753.0,51756.0,52972.0,,30.0,30.0
2009-01-07 18:00:00,28,47610,18,7,1,2,0,50793.0,59773.0,63749.0,48568.0,50044.0,,29.0,29.0
2009-01-07 19:00:00,27,50482,19,7,1,2,0,47610.0,50793.0,59773.0,50603.0,51883.0,,28.0,28.0
2009-01-07 20:00:00,26,48815,20,7,1,2,0,50482.0,47610.0,50793.0,48838.0,50579.0,,27.0,26.0
2009-01-07 21:00:00,26,39911,21,7,1,2,0,48815.0,50482.0,47610.0,39657.0,41658.0,,26.0,26.0
2009-01-07 22:00:00,25,33469,22,7,1,2,0,39911.0,48815.0,50482.0,34123.0,35432.0,,26.0,25.0
2009-01-07 23:00:00,25,31038,23,7,1,2,0,33469.0,39911.0,48815.0,30656.0,30607.0,,25.0,24.0
2009-01-08 00:00:00,25,28365,0,8,1,3,0,31038.0,33469.0,39911.0,28467.0,26446.0,,25.0,24.0
2009-01-08 01:00:00,25,26895,1,8,1,3,0,28365.0,31038.0,33469.0,27413.0,25501.0,30360.0,25.0,24.0
2009-01-08 02:00:00,24,25906,2,8,1,3,0,26895.0,28365.0,31038.0,26278.0,24399.0,29155.0,25.0,24.0
2009-01-08 03:00:00,24,25066,3,8,1,3,0,25906.0,26895.0,28365.0,25308.0,23654.0,28086.0,24.0,23.0
2009-01-08 04:00:00,24,24908,4,8,1,3,0,25066.0,25906.0,26895.0,25491.0,23693.0,28031.0,24.0,24.0
2009-01-08 05:00:00,24,25798,5,8,1,3,0,24908.0,25066.0,25906.0,26134.0,24533.0,27730.0,24.0,24.0
2009-01-08 06:00:00,23,28553,6,8,1,3,0,25798.0,24908.0,25066.0,29348.0,26592.0,30490.0,24.0,24.0
2009-01-08 07:00:00,23,36103,7,8,1,3,0,28553.0,25798.0,24908.0,36634.0,34911.0,37081.0,23.0,24.0
2009-01-08 08:00:00,24,46230,8,8,1,3,0,36103.0,28553.0,25798.0,46279.0,45499.0,46975.0,23.0,24.0
2009-01-08 09:00:00,26,56703,9,8,1,3,0,46230.0,36103.0,28553.0,57095.0,56231.0,57261.0,24.0,26.0
2009-01-08 10:00:00,27,61633,10,8,1,3,0,56703.0,46230.0,36103.0,62266.0,62163.0,63679.0,26.0,28.0
2009-01-08 11:00:00,27,62766,11,8,1,3,0,61633.0,56703.0,46230.0,63545.0,62925.0,65123.0,27.0,29.0
2009-01-08 12:00:00,30,62163,12,8,1,3,0,62766.0,61633.0,56703.0,63280.0,62755.0,65142.0,27.0,29.0
2009-01-08 13:00:00,31,61714,13,8,1,3,0,62163.0,62766.0,61633.0,62925.0,62442.0,64745.0,30.0,30.0
2009-01-08 14:00:00,30,62128,14,8,1,3,0,61714.0,62163.0,62766.0,63753.0,63284.0,64783.0,31.0,31.0
2009-01-08 15:00:00,30,61966,15,8,1,3,0,62128.0,61714.0,62163.0,63749.0,63551.0,64607.0,30.0,31.0
2009-01-08 16:00:00,29,58857,16,8,1,3,0,61966.0,62128.0,61714.0,59773.0,60818.0,61089.0,30.0,30.0
2009-01-08 17:00:00,28,50635,17,8,1,3,0,58857.0,61966.0,62128.0,50793.0,51756.0,52406.0,29.0,29.0
2009-01-08 18:00:00,27,47718,18,8,1,3,0,50635.0,58857.0,61966.0,47610.0,48568.0,50328.0,28.0,28.0
2009-01-08 19:00:00,26,48927,19,8,1,3,0,47718.0,50635.0,58857.0,50482.0,50603.0,52425.0,27.0,27.0
2009-01-08 20:00:00,26,47476,20,8,1,3,0,48927.0,47718.0,50635.0,48815.0,48838.0,50457.0,26.0,26.0
2009-01-08 21:00:00,25,39695,21,8,1,3,0,47476.0,48927.0,47718.0,39911.0,39657.0,41577.0,26.0,26.0
2009-01-08 22:00:00,25,33108,22,8,1,3,0,39695.0,47476.0,48927.0,33469.0,34123.0,36002.0,25.0,25.0
2009-01-08 23:00:00,25,30258,23,8,1,3,0,33108.0,39695.0,47476.0,31038.0,30656.0,33522.0,25.0,25.0
2009-01-09 00:00:00,25,28023,0,9,1,4,0,30258.0,33108.0,39695.0,28365.0,28467.0,30625.0,25.0,25.0
2009-01-09 01:00:00,25,26578,1,9,1,4,0,28023.0,30258.0,33108.0,26895.0,27413.0,29060.0,25.0,25.0
2009-01-09 02:00:00,24,25658,2,9,1,4,0,26578.0,28023.0,30258.0,25906.0,26278.0,27586.0,25.0,24.0
2009-01-09 03:00:00,24,25044,3,9,1,4,0,25658.0,26578.0,28023.0,25066.0,25308.0,26846.0,24.0,24.0
2009-01-09 04:00:00,24,25086,4,9,1,4,0,25044.0,25658.0,26578.0,24908.0,25491.0,26561.0,24.0,24.0
2009-01-09 05:00:00,24,25982,5,9,1,4,0,25086.0,25044.0,25658.0,25798.0,26134.0,26626.0,24.0,24.0
2009-01-09 06:00:00,24,28811,6,9,1,4,0,25982.0,25086.0,25044.0,28553.0,29348.0,29623.0,24.0,23.0
2009-01-09 07:00:00,24,35799,7,9,1,4,0,28811.0,25982.0,25086.0,36103.0,36634.0,36612.0,24.0,23.0
2009-01-09 08:00:00,24,46134,8,9,1,4,0,35799.0,28811.0,25982.0,46230.0,46279.0,48735.0,24.0,24.0
2009-01-09 09:00:00,25,57085,9,9,1,4,0,46134.0,35799.0,28811.0,56703.0,57095.0,57640.0,24.0,26.0
2009-01-09 10:00:00,27,61732,10,9,1,4,0,57085.0,46134.0,35799.0,61633.0,62266.0,62674.0,25.0,27.0
2009-01-09 11:00:00,28,62745,11,9,1,4,0,61732.0,57085.0,46134.0,62766.0,63545.0,64199.0,27.0,27.0
2009-01-09 12:00:00,30,61201,12,9,1,4,0,62745.0,61732.0,57085.0,62163.0,63280.0,63426.0,28.0,30.0
2009-01-09 13:00:00,29,59993,13,9,1,4,0,61201.0,62745.0,61732.0,61714.0,62925.0,62501.0,30.0,31.0
2009-01-09 14:00:00,29,61386,14,9,1,4,0,59993.0,61201.0,62745.0,62128.0,63753.0,63652.0,29.0,30.0
2009-01-09 15:00:00,31,61695,15,9,1,4,0,61386.0,59993.0,61201.0,61966.0,63749.0,63210.0,29.0,30.0
2009-01-09 16:00:00,29,59307,16,9,1,4,0,61695.0,61386.0,59993.0,58857.0,59773.0,62199.0,31.0,29.0
2009-01-09 17:00:00,28,50715,17,9,1,4,0,59307.0,61695.0,61386.0,50635.0,50793.0,54278.0,29.0,28.0
2009-01-09 18:00:00,27,48161,18,9,1,4,0,50715.0,59307.0,61695.0,47718.0,47610.0,50700.0,28.0,27.0
2009-01-09 19:00:00,27,50818,19,9,1,4,0,48161.0,50715.0,59307.0,48927.0,50482.0,52979.0,27.0,26.0
2009-01-09 20:00:00,26,49033,20,9,1,4,0,50818.0,48161.0,50715.0,47476.0,48815.0,50947.0,27.0,26.0
2009-01-09 21:00:00,25,39879,21,9,1,4,0,49033.0,50818.0,48161.0,39695.0,39911.0,41600.0,26.0,25.0
2009-01-09 22:00:00,25,34111,22,9,1,4,0,39879.0,49033.0,50818.0,33108.0,33469.0,35936.0,25.0,25.0
2009-01-09 23:00:00,25,30132,23,9,1,4,0,34111.0,39879.0,49033.0,30258.0,31038.0,32087.0,25.0,25.0
2009-01-10 00:00:00,24,27071,0,10,1,5,1,30132.0,34111.0,39879.0,28023.0,28365.0,29645.0,25.0,25.0
2009-01-10 01:00:00,24,25440,1,10,1,5,1,27071.0,30132.0,34111.0,26578.0,26895.0,28288.0,24.0,25.0
2009-01-10 02:00:00,24,25769,2,10,1,5,1,25440.0,27071.0,30132.0,25658.0,25906.0,26990.0,24.0,24.0
2009-01-10 03:00:00,23,24853,3,10,1,5,1,25769.0,25440.0,27071.0,25044.0,25066.0,26284.0,24.0,24.0
2009-01-10 04:00:00,23,24684,4,10,1,5,1,24853.0,25769.0,25440.0,25086.0,24908.0,26047.0,23.0,24.0
2009-01-10 05:00:00,23,25292,5,10,1,5,1,24684.0,24853.0,25769.0,25982.0,25798.0,25965.0,23.0,24.0
2009-01-10 06:00:00,23,26845,6,10,1,5,1,25292.0,24684.0,24853.0,28811.0,28553.0,27347.0,23.0,24.0
2009-01-10 07:00:00,23,28526,7,10,1,5,1,26845.0,25292.0,24684.0,35799.0,36103.0,29320.0,23.0,24.0
2009-01-10 08:00:00,23,33323,8,10,1,5,1,28526.0,26845.0,25292.0,46134.0,46230.0,33989.0,23.0,24.0
2009-01-10 09:00:00,24,44291,9,10,1,5,1,33323.0,28526.0,26845.0,57085.0,56703.0,44474.0,23.0,25.0
2009-01-10 10:00:00,26,49659,10,10,1,5,1,44291.0,33323.0,28526.0,61732.0,61633.0,51617.0,24.0,27.0
