time,temperature,load,hour,day,month,day_of_week,is_weekend
2009-01-01 01:00:00,24,30360,1,1,1,3,0
2009-01-01 02:00:00,24,29155,2,1,1,3,0
2009-01-01 03:00:00,24,28086,3,1,1,3,0
2009-01-01 04:00:00,24,28031,4,1,1,3,0
2009-01-01 05:00:00,24,27730,5,1,1,3,0
2009-01-01 06:00:00,24,30490,6,1,1,3,0
2009-01-01 07:00:00,24,37081,7,1,1,3,0
2009-01-01 08:00:00,24,46975,8,1,1,3,0
2009-01-01 09:00:00,25,57261,9,1,1,3,0
2009-01-01 10:00:00,28,63679,10,1,1,3,0
2009-01-01 11:00:00,30,65123,11,1,1,3,0
2009-01-01 12:00:00,30,65142,12,1,1,3,0
2009-01-01 13:00:00,30,64745,13,1,1,3,0
2009-01-01 14:00:00,28,64783,14,1,1,3,0
2009-01-01 15:00:00,29,64607,15,1,1,3,0
2009-01-01 16:00:00,29,61089,16,1,1,3,0
2009-01-01 17:00:00,29,52406,17,1,1,3,0
2009-01-01 18:00:00,28,50328,18,1,1,3,0
2009-01-01 19:00:00,27,52425,19,1,1,3,0
2009-01-01 20:00:00,25,50457,20,1,1,3,0
2009-01-01 21:00:00,25,41577,21,1,1,3,0
2009-01-01 22:00:00,25,36002,22,1,1,3,0
2009-01-01 23:00:00,25,33522,23,1,1,3,0
2009-01-02 00:00:00,24,30625,0,2,1,4,0
2009-01-02 01:00:00,24,29060,1,2,1,4,0
2009-01-02 02:00:00,24,27586,2,2,1,4,0
2009-01-02 03:00:00,24,26846,3,2,1,4,0
2009-01-02 04:00:00,23,26561,4,2,1,4,0
2009-01-02 05:00:00,23,26626,5,2,1,4,0
2009-01-02 06:00:00,23,29623,6,2,1,4,0
2009-01-02 07:00:00,23,36612,7,2,1,4,0
2009-01-02 08:00:00,23,48735,8,2,1,4,0
2009-01-02 09:00:00,24,57640,9,2,1,4,0
2009-01-02 10:00:00,25,62674,10,2,1,4,0
2009-01-02 11:00:00,27,64199,11,2,1,4,0
2009-01-02 12:00:00,28,63426,12,2,1,4,0
2009-01-02 13:00:00,29,62501,13,2,1,4,0
2009-01-02 14:00:00,29,63652,14,2,1,4,0
2009-01-02 15:00:00,28,63210,15,2,1,4,0
2009-01-02 16:00:00,28,62199,16,2,1,4,0
2009-01-02 17:00:00,28,54278,17,2,1,4,0
2009-01-02 18:00:00,27,50700,18,2,1,4,0
2009-01-02 19:00:00,27,52979,19,2,1,4,0
2009-01-02 20:00:00,26,50947,20,2,1,4,0
2009-01-02 21:00:00,25,41600,21,2,1,4,0
2009-01-02 22:00:00,24,35936,22,2,1,4,0
2009-01-02 23:00:00,24,32087,23,2,1,4,0
2009-01-03 00:00:00,24,29645,0,3,1,5,1
2009-01-03 01:00:00,24,28288,1,3,1,5,1
2009-01-03 02:00:00,24,26990,2,3,1,5,1
2009-01-03 03:00:00,24,26284,3,3,1,5,1
2009-01-03 04:00:00,23,26047,4,3,1,5,1
2009-01-03 05:00:00,23,25965,5,3,1,5,1
2009-01-03 06:00:00,23,27347,6,3,1,5,1
2009-01-03 07:00:00,23,29320,7,3,1,5,1
2009-01-03 08:00:00,24,33989,8,3,1,5,1
2009-01-03 09:00:00,24,44474,9,3,1,5,1
2009-01-03 10:00:00,25,51617,10,3,1,5,1
2009-01-03 11:00:00,26,52517,11,3,1,5,1
2009-01-03 12:00:00,26,50691,12,3,1,5,1
2009-01-03 13:00:00,26,47800,13,3,1,5,1
2009-01-03 14:00:00,27,47629,14,3,1,5,1
2009-01-03 15:00:00,27,46962,15,3,1,5,1
2009-01-03 16:00:00,26,46680,16,3,1,5,1
2009-01-03 17:00:00,26,45825,17,3,1,5,1
2009-01-03 18:00:00,25,46635,18,3,1,5,1
2009-01-03 19:00:00,25,50761,19,3,1,5,1
2009-01-03 20:00:00,24,49260,20,3,1,5,1
2009-01-03 21:00:00,24,40557,21,3,1,5,1
2009-01-03 22:00:00,24,34675,22,3,1,5,1
2009-01-03 23:00:00,23,31996,23,3,1,5,1
2009-01-04 00:00:00,23,29536,0,4,1,6,1
2009-01-04 01:00:00,23,28364,1,4,1,6,1
2009-01-04 02:00:00,24,26949,2,4,1,6,1
2009-01-04 03:00:00,24,25615,3,4,1,6,1
2009-01-04 04:00:00,24,25146,4,4,1,6,1
2009-01-04 05:00:00,24,24969,5,4,1,6,1
2009-01-04 06:00:00,24,24833,6,4,1,6,1
2009-01-04 07:00:00,24,23998,7,4,1,6,1
2009-01-04 08:00:00,24,25935,8,4,1,6,1
2009-01-04 09:00:00,25,35521,9,4,1,6,1
2009-01-04 10:00:00,26,41549,10,4,1,6,1
2009-01-04 11:00:00,28,42181,11,4,1,6,1
2009-01-04 12:00:00,30,42797,12,4,1,6,1
2009-01-04 13:00:00,29,42573,13,4,1,6,1
2009-01-04 14:00:00,28,42768,14,4,1,6,1
2009-01-04 15:00:00,28,42478,15,4,1,6,1
2009-01-04 16:00:00,28,41759,16,4,1,6,1
2009-01-04 17:00:00,27,41730,17,4,1,6,1
2009-01-04 18:00:00,26,43558,18,4,1,6,1
2009-01-04 19:00:00,25,46955,19,4,1,6,1
2009-01-04 20:00:00,25,45841,20,4,1,6,1
2009-01-04 21:00:00,24,37817,21,4,1,6,1
2009-01-04 22:00:00,24,31649,22,4,1,6,1
2009-01-04 23:00:00,24,28601,23,4,1,6,1
2009-01-05 00:00:00,24,28846,0,5,1,0,0
2009-01-05 01:00:00,23,27669,1,5,1,0,0
2009-01-05 02:00:00,23,26661,2,5,1,0,0
2009-01-05 03:00:00,23,25805,3,5,1,0,0
2009-01-05 04:00:00,23,26181,4,5,1,0,0
2009-01-05 05:00:00,23,27499,5,5,1,0,0
2009-01-05 06:00:00,22,30108,6,5,1,0,0
2009-01-05 07:00:00,22,36221,7,5,1,0,0
2009-01-05 08:00:00,23,47377,8,5,1,0,0
2009-01-05 09:00:00,25,58317,9,5,1,0,0
2009-01-05 10:00:00,27,63803,10,5,1,0,0
2009-01-05 11:00:00,28,64688,11,5,1,0,0
2009-01-05 12:00:00,30,64566,12,5,1,0,0
2009-01-05 13:00:00,31,63859,13,5,1,0,0
2009-01-05 14:00:00,30,65080,14,5,1,0,0
2009-01-05 15:00:00,30,63998,15,5,1,0,0
2009-01-05 16:00:00,30,61603,16,5,1,0,0
2009-01-05 17:00:00,30,52972,17,5,1,0,0
2009-01-05 18:00:00,29,50044,18,5,1,0,0
2009-01-05 19:00:00,27,51883,19,5,1,0,0
2009-01-05 20:00:00,26,50579,20,5,1,0,0
2009-01-05 21:00:00,26,41658,21,5,1,0,0
2009-01-05 22:00:00,25,35432,22,5,1,0,0
2009-01-05 23:00:00,25,30607,23,5,1,0,0
2009-01-06 00:00:00,25,26446,0,6,1,1,0
2009-01-06 01:00:00,25,25501,1,6,1,1,0
2009-01-06 02:00:00,24,24399,2,6,1,1,0
2009-01-06 03:00:00,24,23654,3,6,1,1,0
2009-01-06 04:00:00,24,23693,4,6,1,1,0
2009-01-06 05:00:00,24,24533,5,6,1,1,0
2009-01-06 06:00:00,24,26592,6,6,1,1,0
2009-01-06 07:00:00,24,34911,7,6,1,1,0
2009-01-06 08:00:00,24,45499,8,6,1,1,0
2009-01-06 09:00:00,26,56231,9,6,1,1,0
2009-01-06 10:00:00,27,62163,10,6,1,1,0
2009-01-06 11:00:00,28,62925,11,6,1,1,0
2009-01-06 12:00:00,29,62755,12,6,1,1,0
2009-01-06 13:00:00,31,62442,13,6,1,1,0
2009-01-06 14:00:00,31,63284,14,6,1,1,0
2009-01-06 15:00:00,31,63551,15,6,1,1,0
2009-01-06 16:00:00,31,60818,16,6,1,1,0
2009-01-06 17:00:00,30,51756,17,6,1,1,0
2009-01-06 18:00:00,29,48568,18,6,1,1,0
2009-01-06 19:00:00,28,50603,19,6,1,1,0
2009-01-06 20:00:00,26,48838,20,6,1,1,0
2009-01-06 21:00:00,26,39657,21,6,1,1,0
2009-01-06 22:00:00,25,34123,22,6,1,1,0
2009-01-06 23:00:00,24,30656,23,6,1,1,0
2009-01-07 00:00:00,24,28467,0,7,1,2,0
2009-01-07 01:00:00,24,27413,1,7,1,2,0
2009-01-07 02:00:00,24,26278,2,7,1,2,0
2009-01-07 03:00:00,23,25308,3,7,1,2,0
2009-01-07 04:00:00,24,25491,4,7,1,2,0
2009-01-07 05:00:00,24,26134,5,7,1,2,0
2009-01-07 06:00:00,24,29348,6,7,1,2,0
2009-01-07 07:00:00,24,36634,7,7,1,2,0
2009-01-07 08:00:00,24,46279,8,7,1,2,0
2009-01-07 09:00:00,26,57095,9,7,1,2,0
2009-01-07 10:00:00,28,62266,10,7,1,2,0
2009-01-07 11:00:00,29,63545,11,7,1,2,0
2009-01-07 12:00:00,29,63280,12,7,1,2,0
2009-01-07 13:00:00,30,62925,13,7,1,2,0
2009-01-07 14:00:00,31,63753,14,7,1,2,0
2009-01-07 15:00:00,31,63749,15,7,1,2,0
2009-01-07 16:00:00,30,59773,16,7,1,2,0
2009-01-07 17:00:00,29,50793,17,7,1,2,0
2009-01-07 18:00:00,28,47610,18,7,1,2,0
2009-01-07 19:00:00,27,50482,19,7,1,2,0
2009-01-07 20:00:00,26,48815,20,7,1,2,0
2009-01-07 21:00:00,26,39911,21,7,1,2,0
2009-01-07 22:00:00,25,33469,22,7,1,2,0
2009-01-07 23:00:00,25,31038,23,7,1,2,0
2009-01-08 00:00:00,25,28365,0,8,1,3,0
2009-01-08 01:00:00,25,26895,1,8,1,3,0
2009-01-08 02:00:00,24,25906,2,8,1,3,0
2009-01-08 03:00:00,24,25066,3,8,1,3,0
2009-01-08 04:00:00,24,24908,4,8,1,3,0
2009-01-08 05:00:00,24,25798,5,8,1,3,0
2009-01-08 06:00:00,23,28553,6,8,1,3,0
2009-01-08 07:00:00,23,36103,7,8,1,3,0
2009-01-08 08:00:00,24,46230,8,8,1,3,0
2009-01-08 09:00:00,26,56703,9,8,1,3,0
2009-01-08 10:00:00,27,61633,10,8,1,3,0
2009-01-08 11:00:00,27,62766,11,8,1,3,0
2009-01-08 12:00:00,30,62163,12,8,1,3,0
2009-01-08 13:00:00,31,61714,13,8,1,3,0
2009-01-08 14:00:00,30,62128,14,8,1,3,0
2009-01-08 15:00:00,30,61966,15,8,1,3,0
2009-01-08 16:00:00,29,58857,16,8,1,3,0
2009-01-08 17:00:00,28,50635,17,8,1,3,0
2009-01-08 18:00:00,27,47718,18,8,1,3,0
2009-01-08 19:00:00,26,48927,19,8,1,3,0
2009-01-08 20:00:00,26,47476,20,8,1,3,0
2009-01-08 21:00:00,25,39695,21,8,1,3,0
2009-01-08 22:00:00,25,33108,22,8,1,3,0
2009-01-08 23:00:00,25,30258,23,8,1,3,0
2009-01-09 00:00:00,25,28023,0,9,1,4,0
2009-01-09 01:00:00,25,26578,1,9,1,4,0
2009-01-09 02:00:00,24,25658,2,9,1,4,0
2009-01-09 03:00:00,24,25044,3,9,1,4,0
2009-01-09 04:00:00,24,25086,4,9,1,4,0
2009-01-09 05:00:00,24,25982,5,9,1,4,0
2009-01-09 06:00:00,24,28811,6,9,1,4,0
2009-01-09 07:00:00,24,35799,7,9,1,4,0
2009-01-09 08:00:00,24,46134,8,9,1,4,0
2009-01-09 09:00:00,25,57085,9,9,1,4,0
2009-01-09 10:00:00,27,61732,10,9,1,4,0
2009-01-09 11:00:00,28,62745,11,9,1,4,0
2009-01-09 12:00:00,30,61201,12,9,1,4,0
2009-01-09 13:00:00,29,59993,13,9,1,4,0
2009-01-09 14:00:00,29,61386,14,9,1,4,0
2009-01-09 15:00:00,31,61695,15,9,1,4,0
2009-01-09 16:00:00,29,59307,16,9,1,4,0
2009-01-09 17:00:00,28,50715,17,9,1,4,0
2009-01-09 18:00:00,27,48161,18,9,1,4,0
2009-01-09 19:00:00,27,50818,19,9,1,4,0
2009-01-09 20:00:00,26,49033,20,9,1,4,0
2009-01-09 21:00:00,25,39879,21,9,1,4,0
2009-01-09 22:00:00,25,34111,22,9,1,4,0
2009-01-09 23:00:00,25,30132,23,9,1,4,0
2009-01-10 00:00:00,24,27071,0,10,1,5,1
2009-01-10 01:00:00,24,25440,1,10,1,5,1
2009-01-10 02:00:00,24,25769,2,10,1,5,1
2009-01-10 03:00:00,23,24853,3,10,1,5,1
2009-01-10 04:00:00,23,24684,4,10,1,5,1
2009-01-10 05:00:00,23,25292,5,10,1,5,1
2009-01-10 06:00:00,23,26845,6,10,1,5,1
2009-01-10 07:00:00,23,28526,7,10,1,5,1
2009-01-10 08:00:00,23,33323,8,10,1,5,1
2009-01-10 09:00:00,24,44291,9,10,1,5,1
2009-01-10 10:00:00,26,49659,10,10,1,5,1
2009-01-10 11:00:00,28,50415,11,10,1,5,1
2009-01-10 12:00:00,29,50178,12,10,1,5,1
2009-01-10 13:00:00,30,47193,13,10,1,5,1
2009-01-10 14:00:00,29,46476,14,10,1,5,1
2009-01-10 15:00:00,28,45443,15,10,1,5,1
2009-01-10 16:00:00,28,44754,16,10,1,5,1
2009-01-10 17:00:00,28,44443,17,10,1,5,1
2009-01-10 18:00:00,27,45393,18,10,1,5,1
2009-01-10 19:00:00,26,48925,19,10,1,5,1
2009-01-10 20:00:00,26,47713,20,10,1,5,1
2009-01-10 21:00:00,25,38899,21,10,1,5,1
2009-01-10 22:00:00,25,32849,22,10,1,5,1
2009-01-10 23:00:00,25,30401,23,10,1,5,1
2009-01-11 00:00:00,24,28216,0,11,1,6,1
2009-01-11 01:00:00,24,26577,1,11,1,6,1
2009-01-11 02:00:00,23,25192,2,11,1,6,1
2009-01-11 03:00:00,23,24339,3,11,1,6,1
2009-01-11 04:00:00,23,23915,4,11,1,6,1
2009-01-11 05:00:00,23,24162,5,11,1,6,1
2009-01-11 06:00:00,23,25497,6,11,1,6,1
2009-01-11 07:00:00,23,24822,7,11,1,6,1
2009-01-11 08:00:00,23,27184,8,11,1,6,1
2009-01-11 09:00:00,24,36866,9,11,1,6,1
2009-01-11 10:00:00,23,41827,10,11,1,6,1
2009-01-11 11:00:00,23,42790,11,11,1,6,1
2009-01-11 12:00:00,23,42940,12,11,1,6,1
2009-01-11 13:00:00,23,43906,13,11,1,6,1
2009-01-11 14:00:00,24,44055,14,11,1,6,1
2009-01-11 15:00:00,29,43606,15,11,1,6,1
2009-01-11 16:00:00,29,43309,16,11,1,6,1
2009-01-11 17:00:00,28,43144,17,11,1,6,1
2009-01-11 18:00:00,27,45245,18,11,1,6,1
2009-01-11 19:00:00,26,46606,19,11,1,6,1
2009-01-11 20:00:00,25,45405,20,11,1,6,1
2009-01-11 21:00:00,25,37290,21,11,1,6,1
2009-01-11 22:00:00,24,32001,22,11,1,6,1
2009-01-11 23:00:00,23,28714,23,11,1,6,1
2009-01-12 00:00:00,23,26524,0,12,1,0,0
2009-01-12 01:00:00,23,25445,1,12,1,0,0
2009-01-12 02:00:00,23,24519,2,12,1,0,0
2009-01-12 03:00:00,23,23642,3,12,1,0,0
2009-01-12 04:00:00,23,23820,4,12,1,0,0
2009-01-12 05:00:00,22,24928,5,12,1,0,0
2009-01-12 06:00:00,22,28380,6,12,1,0,0
2009-01-12 07:00:00,22,33623,7,12,1,0,0
2009-01-12 08:00:00,22,41105,8,12,1,0,0
2009-01-12 09:00:00,24,50354,9,12,1,0,0
2009-01-12 10:00:00,27,56237,10,12,1,0,0
2009-01-12 11:00:00,28,57788,11,12,1,0,0
2009-01-12 12:00:00,29,57850,12,12,1,0,0
2009-01-12 13:00:00,30,56889,13,12,1,0,0
2009-01-12 14:00:00,30,60861,14,12,1,0,0
2009-01-12 15:00:00,28,66200,15,12,1,0,0
2009-01-12 16:00:00,29,62896,16,12,1,0,0
2009-01-12 17:00:00,28,52423,17,12,1,0,0
2009-01-12 18:00:00,28,48421,18,12,1,0,0
2009-01-12 19:00:00,26,51148,19,12,1,0,0
2009-01-12 20:00:00,25,48729,20,12,1,0,0
2009-01-12 21:00:00,24,39971,21,12,1,0,0
2009-01-12 22:00:00,24,33978,22,12,1,0,0
2009-01-12 23:00:00,24,31074,23,12,1,0,0
2009-01-13 00:00:00,24,28464,0,13,1,1,0
2009-01-13 01:00:00,24,27090,1,13,1,1,0
2009-01-13 02:00:00,24,26236,2,13,1,1,0
2009-01-13 03:00:00,24,25754,3,13,1,1,0
2009-01-13 04:00:00,24,25649,4,13,1,1,0
2009-01-13 05:00:00,24,26382,5,13,1,1,0
2009-01-13 06:00:00,23,29958,6,13,1,1,0
2009-01-13 07:00:00,24,37070,7,13,1,1,0
2009-01-13 08:00:00,24,48904,8,13,1,1,0
2009-01-13 09:00:00,25,60892,9,13,1,1,0
2009-01-13 10:00:00,27,65942,10,13,1,1,0
2009-01-13 11:00:00,29,67590,11,13,1,1,0
2009-01-13 12:00:00,28,66513,12,13,1,1,0
2009-01-13 13:00:00,29,65895,13,13,1,1,0
2009-01-13 14:00:00,25,56857,14,13,1,1,0
2009-01-13 15:00:00,25,56220,15,13,1,1,0
2009-01-13 16:00:00,27,53507,16,13,1,1,0
2009-01-13 17:00:00,28,45830,17,13,1,1,0
2009-01-13 18:00:00,27,43885,18,13,1,1,0
2009-01-13 19:00:00,26,46668,19,13,1,1,0
2009-01-13 20:00:00,25,44820,20,13,1,1,0
2009-01-13 21:00:00,25,35781,21,13,1,1,0
2009-01-13 22:00:00,24,30205,22,13,1,1,0
2009-01-13 23:00:00,24,27393,23,13,1,1,0
2009-01-14 00:00:00,25,25174,0,14,1,2,0
2009-01-14 01:00:00,25,24086,1,14,1,2,0
2009-01-14 02:00:00,24,25492,2,14,1,2,0
2009-01-14 03:00:00,24,25374,3,14,1,2,0
2009-01-14 04:00:00,24,25489,4,14,1,2,0
2009-01-14 05:00:00,24,26473,5,14,1,2,0
2009-01-14 06:00:00,24,29210,6,14,1,2,0
2009-01-14 07:00:00,24,35049,7,14,1,2,0
2009-01-14 08:00:00,24,43472,8,14,1,2,0
2009-01-14 09:00:00,26,53811,9,14,1,2,0
2009-01-14 10:00:00,26,59543,10,14,1,2,0
2009-01-14 11:00:00,27,60682,11,14,1,2,0
2009-01-14 12:00:00,29,59866,12,14,1,2,0
2009-01-14 13:00:00,30,60133,13,14,1,2,0
2009-01-14 14:00:00,30,59879,14,14,1,2,0
2009-01-14 15:00:00,30,59702,15,14,1,2,0
2009-01-14 16:00:00,30,57080,16,14,1,2,0
2009-01-14 17:00:00,28,49366,17,14,1,2,0
2009-01-14 18:00:00,28,47618,18,14,1,2,0
2009-01-14 19:00:00,27,49856,19,14,1,2,0
2009-01-14 20:00:00,25,48425,20,14,1,2,0
2009-01-14 21:00:00,24,39165,21,14,1,2,0
2009-01-14 22:00:00,24,33825,22,14,1,2,0
2009-01-14 23:00:00,24,30564,23,14,1,2,0
2009-01-15 00:00:00,23,28215,0,15,1,3,0
2009-01-15 01:00:00,23,27191,1,15,1,3,0
2009-01-15 02:00:00,23,26382,2,15,1,3,0
2009-01-15 03:00:00,22,25347,3,15,1,3,0
2009-01-15 04:00:00,22,25253,4,15,1,3,0
2009-01-15 05:00:00,22,26617,5,15,1,3,0
2009-01-15 06:00:00,22,29535,6,15,1,3,0
2009-01-15 07:00:00,22,36549,7,15,1,3,0
2009-01-15 08:00:00,23,44578,8,15,1,3,0
2009-01-15 09:00:00,25,51063,9,15,1,3,0
2009-01-15 10:00:00,27,55471,10,15,1,3,0
2009-01-15 11:00:00,28,56816,11,15,1,3,0
2009-01-15 12:00:00,30,56191,12,15,1,3,0
2009-01-15 13:00:00,29,55830,13,15,1,3,0
2009-01-15 14:00:00,31,56615,14,15,1,3,0
2009-01-15 15:00:00,29,56187,15,15,1,3,0
2009-01-15 16:00:00,29,53597,16,15,1,3,0
2009-01-15 17:00:00,28,46247,17,15,1,3,0
2009-01-15 18:00:00,27,43537,18,15,1,3,0
2009-01-15 19:00:00,26,46353,19,15,1,3,0
2009-01-15 20:00:00,25,44920,20,15,1,3,0
2009-01-15 21:00:00,24,36647,21,15,1,3,0
2009-01-15 22:00:00,24,30616,22,15,1,3,0
2009-01-15 23:00:00,24,27045,23,15,1,3,0
2009-01-16 00:00:00,24,24954,0,16,1,4,0
2009-01-16 01:00:00,23,23411,1,16,1,4,0
2009-01-16 02:00:00,23,22779,2,16,1,4,0
2009-01-16 03:00:00,23,21919,3,16,1,4,0
2009-01-16 04:00:00,22,22215,4,16,1,4,0
2009-01-16 05:00:00,22,23313,5,16,1,4,0
2009-01-16 06:00:00,22,26414,6,16,1,4,0
2009-01-16 07:00:00,22,32009,7,16,1,4,0
2009-01-16 08:00:00,22,40009,8,16,1,4,0
2009-01-16 09:00:00,25,50364,9,16,1,4,0
2009-01-16 10:00:00,28,56145,10,16,1,4,0
2009-01-16 11:00:00,28,57166,11,16,1,4,0
2009-01-16 12:00:00,29,55448,12,16,1,4,0
2009-01-16 13:00:00,29,54803,13,16,1,4,0
2009-01-16 14:00:00,29,55518,14,16,1,4,0
2009-01-16 15:00:00,29,55824,15,16,1,4,0
2009-01-16 16:00:00,29,53625,16,16,1,4,0
2009-01-16 17:00:00,29,45867,17,16,1,4,0
2009-01-16 18:00:00,28,43877,18,16,1,4,0
2009-01-16 19:00:00,27,46589,19,16,1,4,0
2009-01-16 20:00:00,25,45134,20,16,1,4,0
2009-01-16 21:00:00,25,38589,21,16,1,4,0
2009-01-16 22:00:00,24,34231,22,16,1,4,0
2009-01-16 23:00:00,23,31346,23,16,1,4,0
2009-01-17 00:00:00,23,26390,0,17,1,5,1
2009-01-17 01:00:00,23,23719,1,17,1,5,1
2009-01-17 02:00:00,22,22434,2,17,1,5,1
2009-01-17 03:00:00,22,21934,3,17,1,5,1
2009-01-17 04:00:00,22,21999,4,17,1,5,1
2009-01-17 05:00:00,22,22620,5,17,1,5,1
2009-01-17 06:00:00,21,24095,6,17,1,5,1
2009-01-17 07:00:00,21,24832,7,17,1,5,1
2009-01-17 08:00:00,22,29508,8,17,1,5,1
2009-01-17 09:00:00,25,38446,9,17,1,5,1
2009-01-17 10:00:00,27,44575,10,17,1,5,1
2009-01-17 11:00:00,29,45532,11,17,1,5,1
2009-01-17 12:00:00,30,45327,12,17,1,5,1
2009-01-17 13:00:00,30,43281,13,17,1,5,1
2009-01-17 14:00:00,31,42661,14,17,1,5,1
2009-01-17 15:00:00,30,42552,15,17,1,5,1
2009-01-17 16:00:00,30,41653,16,17,1,5,1
2009-01-17 17:00:00,29,41129,17,17,1,5,1
2009-01-17 18:00:00,28,41531,18,17,1,5,1
2009-01-17 19:00:00,27,45678,19,17,1,5,1
2009-01-17 20:00:00,25,44498,20,17,1,5,1
2009-01-17 21:00:00,24,39717,21,17,1,5,1
2009-01-17 22:00:00,24,35754,22,17,1,5,1
2009-01-17 23:00:00,23,31730,23,17,1,5,1
2009-01-18 00:00:00,23,27514,0,18,1,6,1
2009-01-18 01:00:00,22,24736,1,18,1,6,1
2009-01-18 02:00:00,22,23114,2,18,1,6,1
2009-01-18 03:00:00,22,22418,3,18,1,6,1
2009-01-18 04:00:00,22,22171,4,18,1,6,1
2009-01-18 05:00:00,22,22605,5,18,1,6,1
2009-01-18 06:00:00,22,23154,6,18,1,6,1
2009-01-18 07:00:00,22,22542,7,18,1,6,1
2009-01-18 08:00:00,22,24718,8,18,1,6,1
2009-01-18 09:00:00,25,34512,9,18,1,6,1
2009-01-18 10:00:00,27,39186,10,18,1,6,1
2009-01-18 11:00:00,28,40048,11,18,1,6,1
2009-01-18 12:00:00,29,40432,12,18,1,6,1
2009-01-18 13:00:00,30,40266,13,18,1,6,1
2009-01-18 14:00:00,31,40155,14,18,1,6,1
2009-01-18 15:00:00,30,40132,15,18,1,6,1
2009-01-18 16:00:00,30,40029,16,18,1,6,1
2009-01-18 17:00:00,30,39786,17,18,1,6,1
2009-01-18 18:00:00,28,40984,18,18,1,6,1
2009-01-18 19:00:00,27,44537,19,18,1,6,1
2009-01-18 20:00:00,25,45078,20,18,1,6,1
2009-01-18 21:00:00,24,41103,21,18,1,6,1
2009-01-18 22:00:00,24,35530,22,18,1,6,1
2009-01-18 23:00:00,23,31621,23,18,1,6,1
2009-01-19 00:00:00,22,27864,0,19,1,0,0
2009-01-19 01:00:00,22,25362,1,19,1,0,0
2009-01-19 02:00:00,22,24141,2,19,1,0,0
2009-01-19 03:00:00,21,23178,3,19,1,0,0
2009-01-19 04:00:00,21,23331,4,19,1,0,0
2009-01-19 05:00:00,21,24505,5,19,1,0,0
2009-01-19 06:00:00,21,27526,6,19,1,0,0
2009-01-19 07:00:00,20,34464,7,19,1,0,0
2009-01-19 08:00:00,21,44784,8,19,1,0,0
2009-01-19 09:00:00,23,54595,9,19,1,0,0
2009-01-19 10:00:00,27,60516,10,19,1,0,0
2009-01-19 11:00:00,29,61960,11,19,1,0,0
2009-01-19 12:00:00,30,61177,12,19,1,0,0
2009-01-19 13:00:00,30,60873,13,19,1,0,0
2009-01-19 14:00:00,31,62235,14,19,1,0,0
2009-01-19 15:00:00,31,61838,15,19,1,0,0
2009-01-19 16:00:00,31,58954,16,19,1,0,0
2009-01-19 17:00:00,30,50188,17,19,1,0,0
2009-01-19 18:00:00,29,46705,18,19,1,0,0
2009-01-19 19:00:00,27,49410,19,19,1,0,0
2009-01-19 20:00:00,26,47623,20,19,1,0,0
2009-01-19 21:00:00,25,39312,21,19,1,0,0
2009-01-19 22:00:00,24,32873,22,19,1,0,0
2009-01-19 23:00:00,23,29336,23,19,1,0,0
2009-01-20 00:00:00,23,26981,0,20,1,1,0
2009-01-20 01:00:00,22,25645,1,20,1,1,0
2009-01-20 02:00:00,22,24650,2,20,1,1,0
2009-01-20 03:00:00,22,24110,3,20,1,1,0
2009-01-20 04:00:00,21,24006,4,20,1,1,0
2009-01-20 05:00:00,21,25074,5,20,1,1,0
2009-01-20 06:00:00,21,27665,6,20,1,1,0
2009-01-20 07:00:00,21,34725,7,20,1,1,0
2009-01-20 08:00:00,22,45435,8,20,1,1,0
2009-01-20 09:00:00,25,55533,9,20,1,1,0
2009-01-20 10:00:00,27,61309,10,20,1,1,0
2009-01-20 11:00:00,28,62666,11,20,1,1,0
2009-01-20 12:00:00,30,61768,12,20,1,1,0
2009-01-20 13:00:00,31,61523,13,20,1,1,0
2009-01-20 14:00:00,31,62340,14,20,1,1,0
2009-01-20 15:00:00,31,61469,15,20,1,1,0
2009-01-20 16:00:00,31,58581,16,20,1,1,0
2009-01-20 17:00:00,30,50504,17,20,1,1,0
2009-01-20 18:00:00,30,48152,18,20,1,1,0
2009-01-20 19:00:00,28,50258,19,20,1,1,0
2009-01-20 20:00:00,26,48333,20,20,1,1,0
2009-01-20 21:00:00,24,39172,21,20,1,1,0
2009-01-20 22:00:00,24,33510,22,20,1,1,0
2009-01-20 23:00:00,23,29561,23,20,1,1,0
2009-01-21 00:00:00,23,27272,0,21,1,2,0
2009-01-21 01:00:00,22,25853,1,21,1,2,0
2009-01-21 02:00:00,22,25049,2,21,1,2,0
2009-01-21 03:00:00,21,24070,3,21,1,2,0
2009-01-21 04:00:00,21,24110,4,21,1,2,0
2009-01-21 05:00:00,21,25157,5,21,1,2,0
2009-01-21 06:00:00,20,28145,6,21,1,2,0
2009-01-21 07:00:00,20,34811,7,21,1,2,0
2009-01-21 08:00:00,21,45235,8,21,1,2,0
2009-01-21 09:00:00,24,55885,9,21,1,2,0
2009-01-21 10:00:00,26,60606,10,21,1,2,0
2009-01-21 11:00:00,28,61859,11,21,1,2,0
2009-01-21 12:00:00,30,61397,12,21,1,2,0
2009-01-21 13:00:00,30,61114,13,21,1,2,0
2009-01-21 14:00:00,31,62362,14,21,1,2,0
2009-01-21 15:00:00,31,62449,15,21,1,2,0
2009-01-21 16:00:00,31,59964,16,21,1,2,0
2009-01-21 17:00:00,31,50799,17,21,1,2,0
2009-01-21 18:00:00,30,47766,18,21,1,2,0
2009-01-21 19:00:00,28,50929,19,21,1,2,0
