time,temperature,load,hour,day,month,day_of_week,is_weekend,load_lag_1,load_lag_2,load_lag_3,load_lag_24,load_lag_48,load_lag_168,temp_lag_1,temp_lag_24,rolling_mean_3,rolling_mean_6,rolling_mean_24,rolling_std_24,hour_sin,hour_cos,dow_sin,dow_cos
2009-02-17 13:00:00,32,73413,13,17,2,1,0,73378.0,73949.0,72228.0,74409.0,47483.0,63890.0,31.0,32.0,73580.0,69227.33333333333,50324.25,17803.729951772766,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336
2009-02-17 14:00:00,33,74794,14,17,2,1,0,73413.0,73378.0,73949.0,74923.0,47741.0,64937.0,32.0,33.0,73861.66666666667,72321.66666666667,50318.875,17795.99842004665,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2009-02-17 15:00:00,33,74675,15,17,2,1,0,74794.0,73413.0,73378.0,71101.0,47440.0,64613.0,33.0,33.0,74294.0,73739.5,50467.79166666666,17991.345445927847,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
2009-02-17 16:00:00,33,71155,16,17,2,1,0,74675.0,74794.0,73413.0,67466.0,47043.0,62040.0,33.0,28.0,73541.33333333333,73560.66666666667,50621.5,18157.870761977963,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2009-02-17 17:00:00,32,59072,17,17,2,1,0,71155.0,74675.0,74794.0,56277.0,46912.0,52402.0,33.0,26.0,68300.66666666667,71081.16666666667,50737.958333333336,18204.623150223822,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2009-02-17 18:00:00,31,54762,18,17,2,1,0,59072.0,71155.0,74675.0,51169.0,47407.0,49721.0,32.0,27.0,61663.0,67978.5,50887.66666666666,18223.08641511509,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2009-02-17 19:00:00,29,53694,19,17,2,1,0,54762.0,59072.0,71155.0,53723.0,51743.0,51297.0,31.0,27.0,55842.66666666666,64692.0,50886.458333333336,18222.89119660775,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
2009-02-17 20:00:00,27,51317,20,17,2,1,0,53694.0,54762.0,59072.0,51915.0,50928.0,53638.0,29.0,26.0,53257.66666666666,60779.16666666666,50861.54166666666,18221.832497402786,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2009-02-17 21:00:00,26,42486,21,17,2,1,0,51317.0,53694.0,54762.0,43279.0,44190.0,44917.0,27.0,26.0,49165.66666666666,55414.333333333336,50828.5,18236.892479376696,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
2009-02-17 22:00:00,25,36886,22,17,2,1,0,42486.0,51317.0,53694.0,37245.0,40268.0,38320.0,26.0,26.0,43563.0,49702.833333333336,50813.54166666666,18248.661835345505,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2009-02-17 23:00:00,25,33234,23,17,2,1,0,36886.0,42486.0,51317.0,33999.0,37382.0,35745.0,25.0,25.0,37535.333333333336,45396.5,50781.66666666666,18279.950101412844,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336
